Dataset,ISO8601_Datetime,Latitude_[degree_north],Longitude_[degree_east],Temperature_[cel],CTD_Temperature_WOCE_Flag,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],Combined_Depth_[meters_below_surface],Delta_O18_[permille],Delta_O18_WOCE_Flag_Translated,Delta_O18_WOCE_Flag_Original,O18_Standard,Barium,Barium_WOCE_Flag,Barium_Units,CTD_Salinity_[dimensionless],CTD_Salinity_WOCE_Flag,Bottle_Salinity_[dimensionless],Bottle_Salinity_WOCE_Flag,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,Cast_Number,Bottle_Number,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,Land_Based
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.383,,125.2,123.8477778,,123.8477778,-1.59,2,2,VSMOW,,,,32.681,2,32.684,2,  IOSCollectio,19030,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.467,,148.6,146.9867153,,146.9867153,-1.36,2,2,VSMOW,,,,32.989,2,32.993,2,  IOSCollectio,19030,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.407,,160.8,159.0495669,,159.0495669,-1.24,2,2,VSMOW,,,,33.197,2,33.189,2,  IOSCollectio,19030,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.307,,175.9,173.9788322,,173.9788322,-1.11,2,2,VSMOW,,,,33.578,2,33.545,2,  IOSCollectio,19030,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-1.199,,195.1,192.9601654,,192.9601654,-0.44,2,2,VSMOW,,,,34.05,2,34.03,2,  IOSCollectio,19030,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-0.367,,238.8,236.155908,,236.155908,-0.08,2,2,VSMOW,,,,34.434,2,34.428,2,  IOSCollectio,19030,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-14T08:05:00,77.713,-146.8232,-0.013,,1011.4,998.3479189,,998.3479189,0.26,2,2,VSMOW,,,,34.882,2,34.883,2,  IOSCollectio,19030,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-0.872,,5.8,5.739109689,,5.739109689,-3.42,2,2,VSMOW,,,,25.092,2,25.619,2,  IOSCollectio,19031,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-0.852,,21.3,21.07559257,,21.07559257,-3.54,2,2,VSMOW,,,,26.972,2,27.054,2,  IOSCollectio,19031,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.028,,42.9,42.44579956,,42.44579956,-3.09,2,2,VSMOW,,,,28.594,2,28.763,2,  IOSCollectio,19031,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-0.205,,63.3,62.62671695,,62.62671695,-2.12,2,2,VSMOW,,,,31.51,2,31.461,2,  IOSCollectio,19031,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.416,,102,100.9056209,,100.9056209,-1.48,2,2,VSMOW,,,,32.358,2,32.352,2,  IOSCollectio,19031,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.368,,125.3,123.9486322,,123.9486322,-1.41,2,2,VSMOW,,,,32.671,2,32.674,2,  IOSCollectio,19031,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.428,,143.1,141.5505551,,141.5505551,-1.37,2,2,VSMOW,,,,32.98,2,32.969,2,  IOSCollectio,19031,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.386,,155.4,153.712796,,153.712796,-1.34,2,2,VSMOW,,,,33.297,2,,9,  IOSCollectio,19031,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.286,,169.1,167.2585052,,167.2585052,-0.95,2,2,VSMOW,,,,33.695,2,33.665,2,  IOSCollectio,19031,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-1.215,,187.1,185.0544236,,185.0544236,-0.48,2,2,VSMOW,,,,34.07,2,34.057,2,  IOSCollectio,19031,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-0.408,,229.8,227.2641069,,227.2641069,-0.05,2,2,VSMOW,,,,34.422,2,34.415,2,  IOSCollectio,19031,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-14T16:27:00,77.307,-143.239,-0.021,,1015,1001.908741,,1001.908741,0.25,2,2,VSMOW,,,,34.883,2,34.883,2,  IOSCollectio,19031,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-15T01:51:00,76.999,-140.1872,-1.431,,151.8,150.1550442,,150.1550442,-1.41,2,2,VSMOW,,,,33.092,2,,9,  IOSCollectio,19033,,17,1,17,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.046,,7.2,7.124463652,,7.124463652,-3.48,2,2,VSMOW,,,,24.969,2,25.2,2,  IOSCollectio,19035,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-0.753,,22.4,22.16418022,,22.16418022,-3.5,2,2,VSMOW,,,,26.766,2,26.932,2,  IOSCollectio,19035,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-0.413,,45.8,45.31525959,,45.31525959,-2.64,2,2,VSMOW,,,,30.208,2,30.249,2,  IOSCollectio,19035,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-0.585,,63.9,63.22091611,,63.22091611,-1.8,2,2,VSMOW,,,,31.643,2,31.733,2,  IOSCollectio,19035,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.373,,106.4,105.2584104,,105.2584104,-1.48,2,2,VSMOW,,,,32.377,2,32.387,2,  IOSCollectio,19035,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.363,,130.8,129.3889678,,129.3889678,-1.48,2,2,VSMOW,,,,32.666,2,32.67,2,  IOSCollectio,19035,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.429,,149,147.3861347,,147.3861347,-1.35,2,2,VSMOW,,,,33.032,2,,9,  IOSCollectio,19035,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.392,,157.8,156.0874933,,156.0874933,-1.27,2,2,VSMOW,,,,33.272,2,33.255,2,  IOSCollectio,19035,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.301,,171.1,169.2377074,,169.2377074,-1.05,2,2,VSMOW,,,,33.668,2,33.633,2,  IOSCollectio,19035,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-1.177,,192.3,190.1972031,,190.1972031,-0.54,2,2,VSMOW,,,,34.092,2,34.073,2,  IOSCollectio,19035,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-0.314,,236,233.3946742,,233.3946742,-0.1,2,2,VSMOW,,,,34.438,2,34.432,2,  IOSCollectio,19035,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-15T09:54:00,77.041,-140.2542,-0.029,,1016.4,1003.298015,,1003.298015,0.22,2,2,VSMOW,,,,34.886,2,34.886,2,  IOSCollectio,19035,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.103,,6.6,6.530524057,,6.530524057,-3.34,2,2,VSMOW,,,,25.791,2,26.388,2,  IOSCollectio,19037,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-0.896,,21.3,21.07503013,,21.07503013,-3.27,2,2,VSMOW,,,,27.605,2,27.758,2,  IOSCollectio,19037,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.132,,42.6,42.14788165,,42.14788165,-2.91,2,2,VSMOW,,,,29.312,2,29.549,2,  IOSCollectio,19037,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-0.579,,56.6,55.99739629,,55.99739629,-2.08,2,2,VSMOW,,,,30.971,2,31.115,2,  IOSCollectio,19037,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.456,,105.5,104.3643982,,104.3643982,-1.46,2,2,VSMOW,,,,32.364,2,32.367,2,  IOSCollectio,19037,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.385,,126.8,125.4286515,,125.4286515,-1.46,2,2,VSMOW,,,,32.661,2,32.657,2,  IOSCollectio,19037,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.419,,145.6,144.0187704,,144.0187704,-1.4,2,2,VSMOW,,,,32.985,2,32.986,2,  IOSCollectio,19037,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.396,,153.7,152.0278217,,152.0278217,-1.32,2,2,VSMOW,,,,33.217,2,33.188,2,  IOSCollectio,19037,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.321,,166.4,164.5845916,,164.5845916,-1.05,2,2,VSMOW,,,,33.646,2,33.625,2,  IOSCollectio,19037,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-1.177,,186.8,184.7529071,,184.7529071,-0.55,2,2,VSMOW,,,,34.086,2,34.058,2,  IOSCollectio,19037,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-0.288,,229.7,227.1592031,,227.1592031,-0.11,2,2,VSMOW,,,,34.437,2,34.434,2,  IOSCollectio,19037,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-16T04:09:00,77.998,-140.0232,-0.042,,1016.7,1003.555969,,1003.555969,0.23,2,2,VSMOW,,,,34.884,2,34.885,2,  IOSCollectio,19037,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.061,,6.1,6.035586305,,6.035586305,-3.27,2,2,VSMOW,,,,27.452,2,27.45,2,  IOSCollectio,19038,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.11,,21.9,21.66791321,,21.66791321,-3.36,2,2,VSMOW,,,,28.333,2,28.355,2,  IOSCollectio,19038,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.112,,47.6,47.09261874,,47.09261874,-2.85,2,2,VSMOW,,,,29.952,2,29.863,2,  IOSCollectio,19038,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-0.993,,68,67.27184086,,67.27184086,-1.8,2,2,VSMOW,,,,31.593,2,31.582,2,  IOSCollectio,19038,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.492,,104.2,103.075157,,103.075157,-1.36,2,2,VSMOW,,,,32.362,2,32.363,2,  IOSCollectio,19038,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.36,,125.6,124.2377009,,124.2377009,-1.35,2,2,VSMOW,,,,32.687,2,32.684,2,  IOSCollectio,19038,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.402,,141.8,140.2564866,,140.2564866,-1.3,2,2,VSMOW,,,,33.018,2,33.096,2,  IOSCollectio,19038,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.393,,148.9,147.2766698,,147.2766698,-1.24,2,2,VSMOW,,,,33.222,2,33.306,2,  IOSCollectio,19038,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.35,,160.4,158.6468775,,158.6468775,-0.99,2,2,VSMOW,,,,33.629,2,33.695,2,  IOSCollectio,19038,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-1.279,,179.4,177.4310528,,177.4310528,-0.48,2,2,VSMOW,,,,34.041,2,34.071,2,  IOSCollectio,19038,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,-0.298,,224.8,222.3083619,,222.3083619,-0.05,2,2,VSMOW,,,,34.435,2,34.442,2,  IOSCollectio,19038,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-16T12:58:00,78.952,-139.9422,0.207,,813.6,803.4435357,,803.4435357,0.21,2,2,VSMOW,,,,34.873,2,34.875,2,  IOSCollectio,19038,,18,1,18,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-0.647,,7.4,7.322686394,,7.322686394,-3.7,2,2,VSMOW,,,,24.032,2,23.94,2,  IOSCollectio,19041,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-0.45,,20.5,20.28517534,,20.28517534,-3.83,2,2,VSMOW,,,,26.717,2,26.681,2,  IOSCollectio,19041,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,0.23,,53.8,53.23191486,,53.23191486,-2.2,2,2,VSMOW,,,,31.184,2,31.302,2,  IOSCollectio,19041,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-1.228,,107.4,106.2521326,,106.2521326,-1.72,2,2,VSMOW,,,,32.349,2,32.366,2,  IOSCollectio,19041,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-1.36,,132.8,131.3725781,,131.3725781,-1.63,2,2,VSMOW,,,,32.644,2,32.661,2,  IOSCollectio,19041,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-1.438,,158.9,157.182103,,157.182103,-1.45,2,2,VSMOW,,,,32.962,2,32.961,2,  IOSCollectio,19041,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-1.444,,173.3,171.4204462,,171.4204462,-1.39,2,2,VSMOW,,,,33.203,2,33.189,2,  IOSCollectio,19041,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-1.217,,212.1,209.7799391,,209.7799391,-0.61,2,2,VSMOW,,,,34.071,2,34.057,2,  IOSCollectio,19041,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-0.277,,251.7,248.9229383,,248.9229383,-0.09,2,2,VSMOW,,,,34.439,2,34.433,2,  IOSCollectio,19041,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,0.273,,290.9,287.663189,,287.663189,0.01,2,2,VSMOW,,,,34.627,2,34.617,2,  IOSCollectio,19041,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-21T04:56:00,75.984,-139.9862,-0.009,,1015.8,1002.751619,,1002.751619,0.27,2,2,VSMOW,,,,34.884,2,34.884,2,  IOSCollectio,19041,,18,1,18,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.207,,6.7,6.630303316,,6.630303316,-3.63,2,2,VSMOW,,,,24.438,2,24.319,2,  IOSCollectio,19043,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.479,,19.7,19.49445573,,19.49445573,-3.84,2,2,VSMOW,,,,26.676,2,26.722,2,  IOSCollectio,19043,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.883,,30,29.68624631,,29.68624631,-3.52,2,2,VSMOW,,,,27.124,2,27.646,2,  IOSCollectio,19043,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.061,,59.4,58.77457524,,58.77457524,-1.96,2,2,VSMOW,,,,31.37,2,31.618,2,  IOSCollectio,19043,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-1.213,,109.2,108.0371846,,108.0371846,-1.72,2,2,VSMOW,,,,32.339,2,32.351,2,  IOSCollectio,19043,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-1.36,,131.9,130.4882871,,130.4882871,-1.69,2,2,VSMOW,,,,32.609,2,32.661,2,  IOSCollectio,19043,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-1.517,,165.1,163.3198199,,163.3198199,-1.54,2,2,VSMOW,,,,32.973,2,32.991,2,  IOSCollectio,19043,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-1.459,,179.1,177.1628621,,177.1628621,-1.41,2,2,VSMOW,,,,33.205,2,33.187,2,  IOSCollectio,19043,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-1.145,,218,215.6218274,,215.6218274,-0.53,2,2,VSMOW,,,,34.077,2,,9,  IOSCollectio,19043,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.277,,260.4,257.5328838,,257.5328838,-0.05,2,2,VSMOW,,,,34.438,2,34.436,2,  IOSCollectio,19043,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,0.291,,298.9,295.5814893,,295.5814893,0.11,2,2,VSMOW,,,,34.627,2,34.608,2,  IOSCollectio,19043,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-21T13:56:00,75.001,-140.0038,-0.002,,1017.6,1004.568454,,1004.568454,0.2,2,2,VSMOW,,,,34.885,2,34.884,2,  IOSCollectio,19043,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,0.04,,7.1,7.0262993,,7.0262993,-3.73,2,2,VSMOW,,,,24.64,2,25.219,2,  IOSCollectio,19044,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-0.741,,22.4,22.16665619,,22.16665619,-3.66,2,2,VSMOW,,,,27.541,2,27.959,2,  IOSCollectio,19044,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-0.577,,36.6,36.21748479,,36.21748479,-2.84,2,2,VSMOW,,,,29.593,2,30.176,2,  IOSCollectio,19044,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,0.009,,54,53.43337759,,53.43337759,-1.99,2,2,VSMOW,,,,31.211,2,31.789,2,  IOSCollectio,19044,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-0.569,,60,59.36955549,,59.36955549,-1.95,2,2,VSMOW,,,,31.429,2,31.874,2,  IOSCollectio,19044,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-0.976,,101.4,100.324478,,100.324478,-1.77,2,2,VSMOW,,,,32.065,2,32.218,2,  IOSCollectio,19044,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-1.379,,138.8,137.3153433,,137.3153433,-1.81,2,2,VSMOW,,,,32.394,2,32.519,2,  IOSCollectio,19044,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-1.539,,184.7,182.7040759,,182.7040759,-1.57,2,2,VSMOW,,,,32.999,2,32.996,2,  IOSCollectio,19044,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-1.495,,198.7,196.5461295,,196.5461295,-1.53,2,2,VSMOW,,,,33.22,2,33.207,2,  IOSCollectio,19044,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-1.006,,237.9,235.2989002,,235.2989002,-0.57,2,2,VSMOW,,,,34.128,2,34.103,2,  IOSCollectio,19044,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,-0.313,,271.8,268.8062267,,268.8062267,-0.15,2,2,VSMOW,,,,34.437,2,34.431,2,  IOSCollectio,19044,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-22T00:56:00,74.504,-144.9765,0.007,,1015.4,1002.425251,,1002.425251,0.12,2,2,VSMOW,,,,34.882,2,34.882,2,  IOSCollectio,19044,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,1.362,,6.3,6.235081971,,6.235081971,-5.48,2,2,VSMOW,,,,22.885,2,22.074,2,  IOSCollectio,19045,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.076,,55.4,54.82260081,,54.82260081,-2.26,2,2,VSMOW,,,,31.357,2,31.62,2,  IOSCollectio,19045,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.291,,92.1,91.13198946,,91.13198946,-1.68,2,2,VSMOW,,,,32.359,2,32.725,2,  IOSCollectio,19045,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.407,,116.2,114.9719727,,114.9719727,-1.7,2,2,VSMOW,,,,32.661,2,32.819,2,  IOSCollectio,19045,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.556,,151.4,149.7871996,,149.7871996,-1.59,2,2,VSMOW,,,,32.955,2,32.994,2,  IOSCollectio,19045,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.499,,174.1,172.2359204,,172.2359204,-1.47,2,2,VSMOW,,,,33.175,2,33.203,2,  IOSCollectio,19045,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-1.326,,206,203.7786385,,203.7786385,-1.22,2,2,VSMOW,,,,33.571,2,33.561,2,  IOSCollectio,19045,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-0.912,,234.1,231.5598906,,231.5598906,-0.63,2,2,VSMOW,,,,34.087,2,34.071,2,  IOSCollectio,19045,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,-0.236,,266.3,263.3900028,,263.3900028,-0.16,2,2,VSMOW,,,,34.465,2,34.456,2,  IOSCollectio,19045,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,0.506,,334.2,330.493828,,330.493828,0.12,2,2,VSMOW,,,,34.727,2,34.723,2,  IOSCollectio,19045,,12,1,12,,,,False,False,,False
arct_carbn,2007-08-05T07:41:00,72.998,-149.9792,0.036,,1015.5,1002.5987,,1002.5987,0.22,2,2,VSMOW,,,,34.877,2,34.876,2,  IOSCollectio,19045,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.803,,5.7,5.640995488,,5.640995488,-3.49,2,2,VSMOW,,,,23.459,2,23.409,2,  IOSCollectio,19046,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.774,,21.4,21.17766715,,21.17766715,-3.65,2,2,VSMOW,,,,27.141,2,27.163,2,  IOSCollectio,19046,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.886,,41.5,41.06683733,,41.06683733,-3.47,2,2,VSMOW,,,,28.623,2,28.266,2,  IOSCollectio,19046,,3,1,3,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.148,,62.3,61.64662351,,61.64662351,-2.19,2,2,VSMOW,,,,31.144,2,31.42,2,  IOSCollectio,19046,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.4,,69.5,68.76991207,,68.76991207,-2.01,2,2,VSMOW,,,,31.492,2,31.611,2,  IOSCollectio,19046,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-1.002,,90.6,89.6436733,,89.6436733,-1.82,2,2,VSMOW,,,,32.041,2,32.059,2,  IOSCollectio,19046,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-1.219,,108,106.8555014,,106.8555014,-1.75,2,2,VSMOW,,,,32.318,2,32.317,2,  IOSCollectio,19046,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-1.511,,160,158.2845085,,158.2845085,-1.64,2,2,VSMOW,,,,32.916,2,32.912,2,  IOSCollectio,19046,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-1.483,,180.3,178.358091,,178.358091,-1.48,2,2,VSMOW,,,,33.199,2,33.174,2,  IOSCollectio,19046,,9,1,9,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-1.094,,223,220.5754066,,220.5754066,-0.54,2,2,VSMOW,,,,34.092,2,34.085,2,  IOSCollectio,19046,,10,1,10,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,-0.294,,261.3,258.4350561,,258.4350561,-0.17,2,2,VSMOW,,,,34.424,2,34.431,2,  IOSCollectio,19046,,11,1,11,,,,False,False,,False
arct_carbn,2007-08-22T16:30:00,73.974,-140.0623,0.005,,1015.1,1002.155467,,1002.155467,0.2,2,2,VSMOW,,,,34.887,2,34.887,2,  IOSCollectio,19046,,19,1,19,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-0.295,,6.9,6.828922262,,6.828922262,-3.5,2,2,VSMOW,,,,25.426,2,25.51,2,  IOSCollectio,19051,,1,1,1,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-0.625,,22.4,22.16842076,,22.16842076,-3.53,2,2,VSMOW,,,,27.349,2,27.771,2,  IOSCollectio,19051,,2,1,2,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-0.448,,64.2,63.52983411,,63.52983411,-2.08,2,2,VSMOW,,,,31.218,2,31.374,2,  IOSCollectio,19051,,4,1,4,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-0.349,,66.8,66.10227662,,66.10227662,-2.01,2,2,VSMOW,,,,31.341,2,31.529,2,  IOSCollectio,19051,,5,1,5,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-1.241,,113.3,112.1039485,,112.1039485,-1.7,2,2,VSMOW,,,,32.384,2,32.382,2,  IOSCollectio,19051,,6,1,6,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-1.372,,135.5,134.0623838,,134.0623838,-1.64,2,2,VSMOW,,,,32.658,2,32.658,2,  IOSCollectio,19051,,7,1,7,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-1.477,,161.9,160.1720473,,160.1720473,-1.49,2,2,VSMOW,,,,32.979,2,32.975,2,  IOSCollectio,19051,,8,1,8,,,,False,False,,False
arct_carbn,2007-08-27T05:36:00,72.905,-136.0015,-1.447,,174.1,172.2367504,,172.2367504,-1.4,2,2,VSMOW,,,,33.207,2,33.199,2,  IOSCollectio,19051,,9,1,9,,,,False,False,,False
